Date,Season,Player,Team,Match-up,Home/Away,W/L,Min,Pts,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,Dub/Dub,Trip/Dub,OPP_DEF_RTG,OPP_DREB%,OPP_STL,OPP_BLK,OPP_PTS_off_TOV,OPP_PTS_2nd_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DK_SCORE
2021-11-01,2021-22,Kyle Anderson,MEM,Denver Nuggets,0,1,26,9,4,10,1,4,0,0,1,8,9,3,1,0,0,0,3,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,27.25
2021-11-01,2021-22,Tyus Jones,MEM,Denver Nuggets,0,1,27,17,6,9,5,7,0,0,1,7,8,4,2,0,1,0,7,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,39.0
2021-11-01,2021-22,Jaren Jackson Jr.,MEM,Denver Nuggets,0,1,18,11,4,7,3,4,0,0,0,4,4,0,1,1,1,5,3,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,21.0
2021-11-01,2021-22,De'Anthony Melton,MEM,Denver Nuggets,0,1,25,9,3,11,1,5,2,2,0,7,7,1,1,0,1,3,6,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,21.25
2021-11-01,2021-22,Ja Morant,MEM,Denver Nuggets,0,1,35,26,12,22,1,3,1,2,3,4,7,8,1,0,4,0,2,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,47.25
2021-11-01,2021-22,Ziaire Williams,MEM,Denver Nuggets,0,1,16,5,2,11,1,5,0,0,1,1,2,0,0,1,0,1,6,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,10.0
2021-11-01,2021-22,John Konchar,MEM,Denver Nuggets,0,1,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,6,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,1.5
2021-11-01,2021-22,Xavier Tillman,MEM,Denver Nuggets,0,1,17,12,5,7,0,0,2,3,3,2,5,0,1,0,2,3,7,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,19.25
2021-11-01,2021-22,Desmond Bane,MEM,Denver Nuggets,0,1,32,11,5,11,1,5,0,0,1,5,6,2,0,0,2,3,3,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,21.0
2021-10-30,2021-22,Anthony Edwards,MIN,Denver Nuggets,0,0,34,14,6,19,0,6,2,2,4,7,11,1,0,0,3,1,-14,1,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,29.25
2021-10-30,2021-22,Jordan McLaughlin,MIN,Denver Nuggets,0,0,4,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,-5,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,4.5
2021-10-30,2021-22,Jarred Vanderbilt,MIN,Denver Nuggets,0,0,16,6,3,5,0,0,0,1,2,4,6,0,0,1,1,4,-9,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,15.0
2021-10-30,2021-22,Karl-Anthony Towns,MIN,Denver Nuggets,0,0,34,14,4,11,2,5,4,4,3,5,8,3,1,0,5,4,-23,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,29.0
2021-10-30,2021-22,Taurean Prince,MIN,Denver Nuggets,0,0,8,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,-3,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,-1.0
2021-10-30,2021-22,Naz Reid,MIN,Denver Nuggets,0,0,19,12,5,8,2,5,0,0,1,3,4,1,0,2,1,1,15,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,23.0
2021-10-30,2021-22,Josh Okogie,MIN,Denver Nuggets,0,0,19,4,1,4,0,1,2,2,2,3,5,2,2,0,1,0,18,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,16.75
2021-10-30,2021-22,Malik Beasley,MIN,Denver Nuggets,0,0,27,18,6,14,6,10,0,0,1,1,2,2,1,0,1,1,2,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,28.0
2021-10-30,2021-22,Patrick Beverley,MIN,Denver Nuggets,0,0,23,7,3,5,1,2,0,0,1,2,3,5,1,2,2,5,10,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,23.75
2021-10-30,2021-22,D'Angelo Russell,MIN,Denver Nuggets,0,0,31,14,6,15,2,6,0,0,0,1,1,6,2,1,3,3,10,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,29.75
2021-10-30,2021-22,Jaden McDaniels,MIN,Denver Nuggets,0,0,25,2,1,6,0,4,0,0,1,3,4,1,0,0,1,4,-11,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,8.0
2021-10-29,2021-22,Moses Brown,DAL,Denver Nuggets,1,0,9,1,0,0,0,0,1,4,1,3,4,0,0,0,0,0,0,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,6.0
2021-10-29,2021-22,Josh Green,DAL,Denver Nuggets,1,0,17,0,0,3,0,2,0,0,2,5,7,1,0,1,2,1,10,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,11.25
2021-10-29,2021-22,Eugene Omoruyi,DAL,Denver Nuggets,1,0,9,6,2,4,1,2,1,2,1,2,3,1,0,0,0,1,0,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,11.75
2021-10-29,2021-22,Luka Doncic,DAL,Denver Nuggets,1,0,26,16,5,18,1,4,5,5,0,6,6,4,2,0,2,1,-32,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,33.0
2021-10-29,2021-22,Jalen Brunson,DAL,Denver Nuggets,1,0,19,4,2,8,0,3,0,0,0,3,3,3,0,0,1,1,-7,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,11.75
2021-10-29,2021-22,Maxi Kleber,DAL,Denver Nuggets,1,0,23,7,2,4,1,3,2,2,0,2,2,1,0,1,1,1,-13,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,13.0
2021-10-29,2021-22,Frank Ntilikina,DAL,Denver Nuggets,1,0,19,7,2,6,1,5,2,2,0,1,1,1,2,1,0,2,-2,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,16.25
2021-10-29,2021-22,Dorian Finney-Smith,DAL,Denver Nuggets,1,0,24,2,0,7,0,4,2,2,1,0,1,0,1,0,4,4,-32,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,3.25
2021-10-29,2021-22,Boban Marjanovic,DAL,Denver Nuggets,1,0,3,1,0,1,0,0,1,2,0,0,0,0,0,0,0,2,-9,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,1.0
2021-10-29,2021-22,Willie Cauley-Stein,DAL,Denver Nuggets,1,0,13,4,2,2,0,0,0,0,0,1,1,0,0,0,0,1,-1,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,5.25
2021-10-29,2021-22,Dwight Powell,DAL,Denver Nuggets,1,0,19,8,2,4,1,1,3,4,1,1,2,0,0,0,1,2,-14,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,10.5
2021-10-29,2021-22,Trey Burke,DAL,Denver Nuggets,1,0,16,11,3,8,1,3,4,4,0,1,1,1,1,0,2,0,-5,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,15.25
2021-10-29,2021-22,Tim Hardaway Jr.,DAL,Denver Nuggets,1,0,21,3,1,7,1,5,0,0,0,3,3,2,2,0,2,1,-22,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,13.25
2021-10-29,2021-22,Reggie Bullock,DAL,Denver Nuggets,1,0,22,5,2,6,1,5,0,0,0,2,2,0,0,0,0,0,-28,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,8.0
2021-10-26,2021-22,Mike Conley,UTA,Denver Nuggets,0,1,30,15,6,9,3,5,0,0,0,2,2,5,1,1,2,0,12,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,29.5
2021-10-26,2021-22,Rudy Gobert,UTA,Denver Nuggets,0,1,33,23,7,8,0,0,9,16,3,13,16,0,0,1,4,4,10,1,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,44.5
2021-10-26,2021-22,Jordan Clarkson,UTA,Denver Nuggets,0,1,24,19,7,15,3,10,2,2,1,2,3,1,0,0,0,2,19,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,25.75
2021-10-26,2021-22,Joe Ingles,UTA,Denver Nuggets,0,1,28,13,4,6,3,5,2,2,0,5,5,4,1,1,0,3,16,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,30.75
2021-10-26,2021-22,Eric Paschall,UTA,Denver Nuggets,0,1,14,0,0,1,0,1,0,0,1,3,4,2,0,0,1,0,16,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,7.5
2021-10-26,2021-22,Jared Butler,UTA,Denver Nuggets,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,-3,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,2.0
2021-10-26,2021-22,Donovan Mitchell,UTA,Denver Nuggets,0,1,34,22,9,20,1,9,3,3,0,2,2,6,1,0,5,4,-4,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,33.5
2021-10-26,2021-22,Royce O'Neale,UTA,Denver Nuggets,0,1,31,5,2,5,1,4,0,0,1,2,3,2,1,1,0,2,-4,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,16.25
2021-10-26,2021-22,Bojan Bogdanovic,UTA,Denver Nuggets,0,1,29,15,5,14,1,5,4,4,1,1,2,0,1,0,0,1,-4,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,20.0
2021-10-26,2021-22,Hassan Whiteside,UTA,Denver Nuggets,0,1,15,10,4,6,0,0,2,2,1,3,4,0,0,1,1,4,2,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,16.5
2021-10-25,2021-22,Lamar Stevens,CLE,Denver Nuggets,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,0.0
2021-10-25,2021-22,Kevin Pangos,CLE,Denver Nuggets,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-4,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,-0.5
2021-10-25,2021-22,Ricky Rubio,CLE,Denver Nuggets,1,1,25,7,2,10,0,3,3,4,0,4,4,8,1,1,2,5,8,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,27.0
2021-10-25,2021-22,Kevin Love,CLE,Denver Nuggets,1,1,21,22,8,13,1,4,5,5,1,5,6,0,0,0,1,0,5,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,29.5
2021-10-25,2021-22,Cedi Osman,CLE,Denver Nuggets,1,1,11,0,0,1,0,1,0,0,0,2,2,1,0,0,1,2,6,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,3.5
2021-10-25,2021-22,Denzel Valentine,CLE,Denver Nuggets,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,0.0
2021-10-25,2021-22,Jarrett Allen,CLE,Denver Nuggets,1,1,37,21,10,11,0,0,1,3,5,11,16,2,0,0,0,1,5,1,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,45.5
2021-10-25,2021-22,Dylan Windler,CLE,Denver Nuggets,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,0.0
2021-10-25,2021-22,Dean Wade,CLE,Denver Nuggets,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-4,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,1.25
2021-10-25,2021-22,Evan Mobley,CLE,Denver Nuggets,1,1,26,10,4,8,0,0,2,2,3,5,8,2,0,1,3,3,16,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,23.5
2021-10-25,2021-22,Isaac Okoro,CLE,Denver Nuggets,1,1,28,4,2,5,0,0,0,0,1,1,2,2,2,2,1,2,8,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,17.0
2021-10-25,2021-22,Darius Garland,CLE,Denver Nuggets,1,1,31,9,4,9,1,3,0,0,1,2,3,7,1,0,3,1,12,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,24.25
2021-10-25,2021-22,Collin Sexton,CLE,Denver Nuggets,1,1,25,14,4,11,3,5,3,4,0,3,3,2,0,0,1,3,10,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,21.75
2021-10-25,2021-22,Lauri Markkanen,CLE,Denver Nuggets,1,1,27,12,4,12,2,8,2,2,0,4,4,2,4,1,1,1,10,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,30.5
2021-10-22,2021-22,Keldon Johnson,SAS,Denver Nuggets,1,0,37,27,12,18,0,2,3,4,0,4,4,2,3,0,1,3,6,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,40.5
2021-10-22,2021-22,Derrick White,SAS,Denver Nuggets,1,0,37,16,5,13,2,7,4,4,0,2,2,8,2,2,2,1,1,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,38.5
2021-10-22,2021-22,Jakob Poeltl,SAS,Denver Nuggets,1,0,26,15,7,9,0,0,1,2,4,4,8,1,1,0,3,4,15,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,27.0
2021-10-22,2021-22,Dejounte Murray,SAS,Denver Nuggets,1,0,35,15,7,18,1,4,0,0,1,8,9,6,2,0,4,4,2,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,37.75
2021-10-22,2021-22,Doug McDermott,SAS,Denver Nuggets,1,0,31,5,2,6,1,4,0,0,0,3,3,1,0,0,2,0,-6,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,9.75
2021-10-22,2021-22,Tre Jones,SAS,Denver Nuggets,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,-0.5
2021-10-22,2021-22,Devin Vassell,SAS,Denver Nuggets,1,0,20,6,2,7,1,3,1,2,1,3,4,1,2,0,0,1,-22,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,17.0
2021-10-22,2021-22,Drew Eubanks,SAS,Denver Nuggets,1,0,13,4,2,2,0,0,0,0,1,3,4,2,0,0,3,4,-11,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,10.5
2021-10-22,2021-22,Lonnie Walker IV,SAS,Denver Nuggets,1,0,20,6,2,6,1,2,1,2,0,4,4,2,1,0,1,0,-14,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,16.0
2021-10-22,2021-22,Bryn Forbes,SAS,Denver Nuggets,1,0,10,0,0,2,0,2,0,0,0,1,1,1,0,0,1,0,7,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,2.25
2021-10-22,2021-22,Thaddeus Young,SAS,Denver Nuggets,1,0,9,2,1,3,0,0,0,0,0,0,0,0,0,0,2,0,-10,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,1.0
2021-10-20,2021-22,Cameron Johnson,PHX,Denver Nuggets,0,0,24,11,4,10,3,5,0,0,1,1,2,1,1,0,1,1,-5,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,18.0
2021-10-20,2021-22,Landry Shamet,PHX,Denver Nuggets,0,0,19,11,4,5,3,3,0,0,1,2,3,0,0,0,0,0,12,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,16.25
2021-10-20,2021-22,Abdel Nader,PHX,Denver Nuggets,0,0,13,0,0,2,0,1,0,0,1,2,3,1,1,0,1,2,9,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,6.75
2021-10-20,2021-22,JaVale McGee,PHX,Denver Nuggets,0,0,15,6,3,4,0,0,0,0,1,7,8,0,0,1,3,2,3,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,16.5
2021-10-20,2021-22,Chris Paul,PHX,Denver Nuggets,0,0,34,15,6,11,2,4,1,2,2,2,4,10,2,1,3,3,-23,1,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,42.0
2021-10-20,2021-22,Devin Booker,PHX,Denver Nuggets,0,0,30,12,3,15,2,7,4,4,1,3,4,4,1,0,3,3,-24,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,24.5
2021-10-20,2021-22,Jae Crowder,PHX,Denver Nuggets,0,0,24,2,0,5,0,5,2,2,0,8,8,2,1,0,1,1,-7,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,16.5
2021-10-20,2021-22,Cameron Payne,PHX,Denver Nuggets,0,0,14,10,3,9,1,3,3,5,1,1,2,3,1,0,3,2,11,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,18.0
2021-10-20,2021-22,Mikal Bridges,PHX,Denver Nuggets,0,0,34,16,7,16,2,6,0,2,1,4,5,0,1,1,1,2,-21,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,26.75
2021-10-20,2021-22,Deandre Ayton,PHX,Denver Nuggets,0,0,33,15,6,10,1,3,2,2,2,4,6,2,1,0,2,2,-15,0,0,106.6,75.3,7.5,4.1,17.4,10.0,13.0,47.1,27.0
2021-11-23,2021-22,Talen Horton-Tucker,LAL,New York Knicks,1,0,29,0,0,8,0,2,0,0,0,2,2,4,1,1,2,3,-18,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,11.5
2021-11-23,2021-22,Malik Monk,LAL,New York Knicks,1,0,31,12,5,14,1,7,1,2,2,2,4,4,2,1,0,2,2,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,29.5
2021-11-23,2021-22,Anthony Davis,LAL,New York Knicks,1,0,34,20,7,17,1,2,5,11,3,3,6,3,0,0,0,1,8,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,32.5
2021-11-23,2021-22,Wayne Ellington,LAL,New York Knicks,1,0,17,4,1,3,1,3,1,1,0,1,1,0,0,0,2,0,-7,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,4.75
2021-11-23,2021-22,Dwight Howard,LAL,New York Knicks,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,-4,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,2.25
2021-11-23,2021-22,Russell Westbrook,LAL,New York Knicks,1,0,37,31,10,18,3,6,8,9,1,12,13,10,2,0,6,2,0,1,1,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,69.25
2021-11-23,2021-22,DeAndre Jordan,LAL,New York Knicks,1,0,25,6,3,6,0,0,0,0,4,7,11,0,1,1,0,2,-7,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,23.75
2021-11-23,2021-22,Avery Bradley,LAL,New York Knicks,1,0,30,15,5,11,3,8,2,2,2,7,9,1,2,0,1,1,5,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,32.75
2021-11-23,2021-22,Carmelo Anthony,LAL,New York Knicks,1,0,28,12,3,14,2,8,4,5,1,2,3,0,0,0,0,5,-9,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,16.75
2021-11-21,2021-22,Javonte Green,CHI,New York Knicks,0,1,16,5,1,2,0,0,3,4,1,8,9,0,0,0,1,4,-6,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,15.75
2021-11-21,2021-22,Ayo Dosunmu,CHI,New York Knicks,0,1,20,5,2,6,1,4,0,0,0,2,2,1,1,0,0,1,-15,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,11.5
2021-11-21,2021-22,Alex Caruso,CHI,New York Knicks,0,1,30,7,2,7,1,4,2,2,0,4,4,4,0,0,0,6,17,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,18.5
2021-11-21,2021-22,Coby White,CHI,New York Knicks,0,1,21,14,5,11,3,6,1,2,0,0,0,2,0,0,0,2,9,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,18.5
2021-11-21,2021-22,Derrick Jones Jr.,CHI,New York Knicks,0,1,22,8,3,6,1,1,1,2,4,3,7,0,0,0,0,3,2,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,17.25
2021-11-21,2021-22,Zach LaVine,CHI,New York Knicks,0,1,36,21,7,20,0,5,7,7,0,6,6,4,1,1,2,2,-8,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,37.5
2021-11-21,2021-22,Lonzo Ball,CHI,New York Knicks,0,1,36,11,4,11,3,7,0,0,3,3,6,5,1,0,2,4,6,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,28.5
2021-11-21,2021-22,DeMar DeRozan,CHI,New York Knicks,0,1,38,31,10,20,2,2,9,9,1,5,6,5,2,0,3,1,21,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,49.5
2021-11-21,2021-22,Alize Johnson,CHI,New York Knicks,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-7,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,0.0
2021-11-21,2021-22,Tony Bradley,CHI,New York Knicks,0,1,18,7,3,5,0,0,1,1,2,2,4,0,0,0,1,1,11,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,11.5
2021-11-20,2021-22,Daniel Theis,HOU,New York Knicks,1,0,23,2,1,6,0,4,0,0,1,4,5,1,0,1,2,2,-19,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,10.75
2021-11-20,2021-22,Danuel House Jr.,HOU,New York Knicks,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-5,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,-0.5
2021-11-20,2021-22,Christian Wood,HOU,New York Knicks,1,0,37,18,6,11,1,3,5,7,1,11,12,3,0,2,6,4,-1,1,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,40.5
2021-11-20,2021-22,Eric Gordon,HOU,New York Knicks,1,0,37,15,5,17,2,9,3,6,0,3,3,5,0,2,4,2,-10,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,29.25
2021-11-20,2021-22,Alperen Sengun,HOU,New York Knicks,1,0,24,10,4,8,1,1,1,2,2,4,6,3,0,0,0,3,7,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,22.5
2021-11-20,2021-22,Jae'Sean Tate,HOU,New York Knicks,1,0,31,11,5,12,1,5,0,0,3,7,10,3,1,2,3,5,-18,1,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,34.5
2021-11-20,2021-22,Garrison Mathews,HOU,New York Knicks,1,0,15,8,3,8,2,7,0,0,3,2,5,1,0,0,0,2,5,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,16.75
2021-11-20,2021-22,D.J. Augustin,HOU,New York Knicks,1,0,11,9,2,5,1,4,4,5,1,0,1,2,2,0,2,0,3,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,16.75
2021-11-20,2021-22,Kenyon Martin Jr.,HOU,New York Knicks,1,0,21,10,5,6,0,1,0,1,0,3,3,1,2,1,1,1,10,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,20.75
2021-11-20,2021-22,Jalen Green,HOU,New York Knicks,1,0,36,16,7,11,2,5,0,1,2,0,2,2,0,0,3,1,-10,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,21.0
2021-11-20,2021-22,Armoni Brooks,HOU,New York Knicks,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,1.25
2021-11-17,2021-22,Moritz Wagner,ORL,New York Knicks,1,1,6,6,2,3,1,2,1,1,0,2,2,1,0,0,2,2,6,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,9.5
2021-11-17,2021-22,Cole Anthony,ORL,New York Knicks,1,1,36,15,5,21,1,9,4,4,2,8,10,7,1,0,2,1,4,1,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,41.0
2021-11-17,2021-22,Franz Wagner,ORL,New York Knicks,1,1,34,16,6,11,1,2,3,3,3,6,9,1,0,0,2,4,8,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,28.25
2021-11-17,2021-22,Wendell Carter Jr.,ORL,New York Knicks,1,1,25,11,5,11,1,4,0,2,2,6,8,2,1,0,1,4,7,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,26.0
2021-11-17,2021-22,Terrence Ross,ORL,New York Knicks,1,1,30,19,6,15,3,8,4,4,0,2,2,2,2,0,1,0,16,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,29.5
2021-11-17,2021-22,Gary Harris,ORL,New York Knicks,1,1,19,2,1,5,0,3,0,0,1,2,3,1,0,0,1,1,-9,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,6.75
2021-11-17,2021-22,Mo Bamba,ORL,New York Knicks,1,1,32,12,6,13,0,4,0,0,6,6,12,2,0,2,1,3,3,1,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,35.0
2021-11-17,2021-22,Chuma Okeke,ORL,New York Knicks,1,1,19,9,3,4,1,2,2,2,0,3,3,0,0,0,0,0,0,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,13.25
2021-11-17,2021-22,R.J. Hampton,ORL,New York Knicks,1,1,14,1,0,1,0,0,1,2,0,1,1,0,0,0,0,2,-6,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,2.25
2021-11-17,2021-22,Jalen Suggs,ORL,New York Knicks,1,1,26,13,5,12,3,4,0,0,0,1,1,4,3,1,2,2,1,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,28.75
2021-11-15,2021-22,Jeremy Lamb,IND,New York Knicks,1,0,8,0,0,1,0,1,0,0,0,3,3,0,0,0,1,1,-5,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,3.25
2021-11-15,2021-22,Goga Bitadze,IND,New York Knicks,1,0,16,5,2,5,0,3,1,1,1,1,2,0,1,3,0,0,-9,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,15.5
2021-11-15,2021-22,Malcolm Brogdon,IND,New York Knicks,1,0,37,22,9,20,2,7,2,3,2,6,8,7,0,0,2,1,-9,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,42.5
2021-11-15,2021-22,Myles Turner,IND,New York Knicks,1,0,32,3,1,4,1,4,0,0,1,2,3,0,1,2,1,3,1,0,0,107.7,71.4,7.1,6.3,13.7,12.5,11.8,41.6,12.75
